"","UserID","ProblemID","overalGradeDiff","countOfSubmissions","totalTime","totalVideoTime","countOfVideoEvents","countOfForumEvents","countOfThreadViews","VideoPerSubmission","ForumPerSubmission","VideoTimePerSubmission","ThreadViewPerSubmission"
"829","2635ff029dae162f393fe0fc4f742095",14,73.3333333333333,5,172468,0,0,0,0,0,0,0,0
"830","2635ff029dae162f393fe0fc4f742095",15,30,6,2964,0,0,0,0,0,0,0,0
"831","2669facc341342589b04f7b99056e56b",2,0,3,377818,0,0,69,44,0,23,0,14.6666666666667
"832","2669facc341342589b04f7b99056e56b",3,54.1666666666667,5,1599,0,0,0,0,0,0,0,0
"833","2669facc341342589b04f7b99056e56b",4,10,9,2841,0,0,2,1,0,0.222222222222222,0,0.111111111111111
"834","2670c098598865dd38b35ec6cd6c7d31",1,100,2,86,0,0,0,0,0,0,0,0
"835","2670c098598865dd38b35ec6cd6c7d31",2,30,3,641,0,0,0,0,0,0,0,0
"836","2670c098598865dd38b35ec6cd6c7d31",3,16.6666666666667,4,1808,0,0,0,0,0,0,0,0
"837","2670c098598865dd38b35ec6cd6c7d31",4,25,2,114,0,0,0,0,0,0,0,0
"838","2670c098598865dd38b35ec6cd6c7d31",6,-15.625,9,252153,22,3,0,0,0.333333333333333,0,2.44444444444444,0
"839","2670c098598865dd38b35ec6cd6c7d31",8,12.5,2,412,0,0,0,0,0,0,0,0
"840","2670c098598865dd38b35ec6cd6c7d31",9,50,5,7346,0,0,0,0,0,0,0,0
"841","2670c098598865dd38b35ec6cd6c7d31",11,100,14,183508,76533,33,8,3,2.35714285714286,0.571428571428571,5466.64285714286,0.214285714285714
"842","2670c098598865dd38b35ec6cd6c7d31",13,20,2,282,0,0,0,0,0,0,0,0
"843","2670c098598865dd38b35ec6cd6c7d31",14,100,16,939749,322,26,0,0,1.625,0,20.125,0
"844","2670c098598865dd38b35ec6cd6c7d31",15,60,4,4337,0,0,0,0,0,0,0,0
"845","2685a767f97d6b52abe8c7389563c863",1,12.5,3,343,0,0,0,0,0,0,0,0
"846","2685a767f97d6b52abe8c7389563c863",2,0,2,651,0,0,0,0,0,0,0,0
"847","2685a767f97d6b52abe8c7389563c863",4,100,8,155835,0,0,0,0,0,0,0,0
"848","2685a767f97d6b52abe8c7389563c863",5,0,4,1793,0,0,0,0,0,0,0,0
"849","2685a767f97d6b52abe8c7389563c863",7,97.1428571428571,4,3356,0,0,0,0,0,0,0,0
"850","26916bafed435eb9c7c1e1b76ef740bb",1,37.5,4,1947,0,0,0,0,0,0,0,0
"851","26916bafed435eb9c7c1e1b76ef740bb",3,33.3333333333333,2,275,0,0,0,0,0,0,0,0
"852","26916bafed435eb9c7c1e1b76ef740bb",4,50,5,963,0,0,0,0,0,0,0,0
"853","26916bafed435eb9c7c1e1b76ef740bb",5,11.1111111111111,2,99,0,0,0,0,0,0,0,0
"854","26916bafed435eb9c7c1e1b76ef740bb",7,100,6,452,0,0,0,0,0,0,0,0
"855","26916bafed435eb9c7c1e1b76ef740bb",8,100,10,4734,0,0,36,14,0,3.6,0,1.4
"856","26916bafed435eb9c7c1e1b76ef740bb",9,100,13,1656,0,0,8,3,0,0.615384615384615,0,0.230769230769231
"857","26916bafed435eb9c7c1e1b76ef740bb",10,3.33333015441895,2,348,0,0,0,0,0,0,0,0
"858","26916bafed435eb9c7c1e1b76ef740bb",11,55.5555555555556,20,6125,0,0,23,12,0,1.15,0,0.6
"859","26916bafed435eb9c7c1e1b76ef740bb",13,30,2,109,0,0,0,0,0,0,0,0
"860","26916bafed435eb9c7c1e1b76ef740bb",14,13.3333333333333,12,1195,0,0,0,0,0,0,0,0
"861","26916bafed435eb9c7c1e1b76ef740bb",15,60,2,93,0,0,0,0,0,0,0,0
"862","26db7ffe24beeed656f990f4c66b1304",5,4.44444444444444,2,115,0,0,0,0,0,0,0,0
"863","26db7ffe24beeed656f990f4c66b1304",8,25,2,60,0,0,0,0,0,0,0,0
"864","26db7ffe24beeed656f990f4c66b1304",11,11.1111111111111,2,53,0,0,0,0,0,0,0,0
"865","270e6b27c6f92f32be82b420b4759b95",2,5.00000000000001,2,653,0,0,0,0,0,0,0,0
"866","27639dbeaa86e3d0ef60dfdb2b996fb3",0,16.6666626930237,2,242842,183,4,0,0,2,0,91.5,0
"867","2779aa003fd27e9c3ca881acdd1ecbe1",1,0,7,1200208,141,7,1,0,1,0.142857142857143,20.1428571428571,0
"868","2779aa003fd27e9c3ca881acdd1ecbe1",2,75,12,2878,0,0,0,0,0,0,0,0
"869","2779aa003fd27e9c3ca881acdd1ecbe1",4,100,6,1579,0,0,0,0,0,0,0,0
"870","2779aa003fd27e9c3ca881acdd1ecbe1",5,100,12,46231,0,0,1,0,0,0.0833333333333333,0,0
"871","2779aa003fd27e9c3ca881acdd1ecbe1",7,100,6,1884,0,0,0,0,0,0,0,0
"872","2779aa003fd27e9c3ca881acdd1ecbe1",8,27.5,4,620,0,0,0,0,0,0,0,0
"873","2779aa003fd27e9c3ca881acdd1ecbe1",11,100,17,7859,0,0,0,0,0,0,0,0
"874","2779aa003fd27e9c3ca881acdd1ecbe1",14,40,75,1053472,0,0,31,23,0,0.413333333333333,0,0.306666666666667
"875","2779aa003fd27e9c3ca881acdd1ecbe1",15,30,6,11225,0,0,0,0,0,0,0,0
"876","27b7a0d0e9a978f61628d1169580f450",2,-100,2,1184505,5022,89,0,0,44.5,0,2511,0
"877","27b7a0d0e9a978f61628d1169580f450",5,0,15,365801,0,0,0,0,0,0,0,0
"878","27cc561db82a319ddc91717e178b4403",1,35,13,226916,735,28,46,19,2.15384615384615,3.53846153846154,56.5384615384615,1.46153846153846
"879","27cc561db82a319ddc91717e178b4403",2,75,57,2743675,1073723,647,134,65,11.3508771929825,2.35087719298246,18837.2456140351,1.14035087719298
"880","27cc561db82a319ddc91717e178b4403",3,20.8333333333333,2,416521,341578,29,0,0,14.5,0,170789,0
"881","27cc561db82a319ddc91717e178b4403",4,15,4,585,0,0,0,0,0,0,0,0
"882","27cc561db82a319ddc91717e178b4403",6,34.375,3,388404,7497,26,0,0,8.66666666666667,0,2499,0
"883","27cc561db82a319ddc91717e178b4403",7,57.1428571428571,14,24022,2308,15,1,0,1.07142857142857,0.0714285714285714,164.857142857143,0
"884","27fc9aa4e2d64f5784ed8c36ebd00664",1,100,4,480,0,0,0,0,0,0,0,0
"885","27fc9aa4e2d64f5784ed8c36ebd00664",4,50,4,1465,0,0,0,0,0,0,0,0
"886","27fc9aa4e2d64f5784ed8c36ebd00664",5,100,16,25622,0,0,11,5,0,0.6875,0,0.3125
"887","27fc9aa4e2d64f5784ed8c36ebd00664",7,100,3,507,0,0,0,0,0,0,0,0
"888","27fc9aa4e2d64f5784ed8c36ebd00664",9,25,7,1789,0,0,0,0,0,0,0,0
"889","27fc9aa4e2d64f5784ed8c36ebd00664",11,44.4444444444444,7,2328,0,0,0,0,0,0,0,0
"890","27fc9aa4e2d64f5784ed8c36ebd00664",14,54.6666666666667,9,3713,0,0,0,0,0,0,0,0
"891","2873b98c80f8fe49651faabac1d4c608",8,0,4,2832,0,0,0,0,0,0,0,0
"892","2880988a57d1dd4cb333bd559e9326d5",2,100,3,444,0,0,0,0,0,0,0,0
"893","2880988a57d1dd4cb333bd559e9326d5",4,25,3,818,0,0,0,0,0,0,0,0
"894","2880988a57d1dd4cb333bd559e9326d5",8,12.5,2,123,0,0,0,0,0,0,0,0
"895","2880988a57d1dd4cb333bd559e9326d5",9,37.5,3,7136,0,0,0,0,0,0,0,0
"896","2880988a57d1dd4cb333bd559e9326d5",14,33.3333333333333,18,307411,0,0,63,54,0,3.5,0,3
"897","2880988a57d1dd4cb333bd559e9326d5",15,30,4,3901,0,0,15,12,0,3.75,0,3
"898","28aebe5acdec4924f7f791583fe7d2f8",5,100,2,299,0,0,4,1,0,2,0,0.5
"899","28aebe5acdec4924f7f791583fe7d2f8",8,12.5,2,97,0,0,0,0,0,0,0,0
"900","28aebe5acdec4924f7f791583fe7d2f8",10,11.6666634877523,3,2846247,2317918,280,31,11,93.3333333333333,10.3333333333333,772639.333333333,3.66666666666667
"901","28aebe5acdec4924f7f791583fe7d2f8",11,44.4444444444444,3,966,0,0,6,3,0,2,0,1
"902","28aebe5acdec4924f7f791583fe7d2f8",14,57.3333333333333,5,62623,0,0,5,2,0,1,0,0.4
"903","28f691f333811fdf6c2ff3fa1a0e35a0",0,11.1111640930176,2,114,0,0,0,0,0,0,0,0
"904","29019b411dc80bc8b0d382aa3d8825be",2,50,4,546,0,0,0,0,0,0,0,0
"905","2938fcb1b60469b0766dfecaed2c6a91",0,5.55566151936847,2,519,0,0,0,0,0,0,0,0
"906","2938fcb1b60469b0766dfecaed2c6a91",2,0,15,870679,113,6,122,41,0.4,8.13333333333333,7.53333333333333,2.73333333333333
"907","29468753d495d62136f93c429558bbc3",7,0,2,1379254,692451,43,14,4,21.5,7,346225.5,2
"908","2961e5f96a41a4af66a57cae44fef5e4",0,16.6666666666667,3,239,0,0,0,0,0,0,0,0
"909","296af8f54a7201a782ef29b2cacc53a9",1,10,3,421,0,0,0,0,0,0,0,0
"910","296af8f54a7201a782ef29b2cacc53a9",2,100,3,931,0,0,0,0,0,0,0,0
"911","296af8f54a7201a782ef29b2cacc53a9",4,50,5,1325,0,0,0,0,0,0,0,0
"912","296af8f54a7201a782ef29b2cacc53a9",7,100,4,1036,0,0,0,0,0,0,0,0
"913","2982dc340d482320a0f33b9cb30f06b4",0,16.6666666666667,3,388,0,0,0,0,0,0,0,0
"914","2982dc340d482320a0f33b9cb30f06b4",4,100,4,449,0,0,0,0,0,0,0,0
"915","2982dc340d482320a0f33b9cb30f06b4",6,12.5,4,2536,0,1,0,0,0.25,0,0,0
"916","2982dc340d482320a0f33b9cb30f06b4",11,11.1111111111111,2,63,0,0,0,0,0,0,0,0
"917","2982dc340d482320a0f33b9cb30f06b4",12,8.33333333333334,2,14180,0,0,0,0,0,0,0,0
"918","2982dc340d482320a0f33b9cb30f06b4",13,5,2,267,0,0,0,0,0,0,0,0
"919","2982dc340d482320a0f33b9cb30f06b4",14,2.66666666666666,3,155,0,0,0,0,0,0,0,0
"920","2988b2553fc9985f66deed38c5f0a9b2",0,22.2221692403158,3,1125962,961826,19,0,0,6.33333333333333,0,320608.666666667,0
"921","2988b2553fc9985f66deed38c5f0a9b2",3,20.8333333333333,3,254646,96780,16,0,0,5.33333333333333,0,32260,0
"922","29f7ab716e34e6448b81f0e71905974c",2,75,3,1486,0,0,9,3,0,3,0,1
"923","29f7ab716e34e6448b81f0e71905974c",4,25,4,2559,0,0,0,0,0,0,0,0
"924","29f7ab716e34e6448b81f0e71905974c",5,11.1111111111111,2,449,0,0,0,0,0,0,0,0
"925","29f7ab716e34e6448b81f0e71905974c",7,51.4285714285714,4,2712,0,0,13,6,0,3.25,0,1.5
"926","29f7ab716e34e6448b81f0e71905974c",8,42.5,3,1011,0,0,0,0,0,0,0,0
"927","29f7ab716e34e6448b81f0e71905974c",9,30,3,1420,0,0,0,0,0,0,0,0
"928","29f7ab716e34e6448b81f0e71905974c",11,33.3333333333333,6,2303,1327,16,0,0,2.66666666666667,0,221.166666666667,0
"929","29f7ab716e34e6448b81f0e71905974c",14,80,8,58795,6024,10,8,5,1.25,1,753,0.625
"930","2a238cc91f952212cc906efdd3b07fae",2,75,8,1742,0,0,7,4,0,0.875,0,0.5
"931","2a370a13357192044f6f918bac0724bc",0,33.3333333333333,2,172,0,0,0,0,0,0,0,0
"932","2b0c9dbc0a1faa147ee05309c81365fc",4,100,3,583,0,0,0,0,0,0,0,0
"933","2b0c9dbc0a1faa147ee05309c81365fc",6,-12.5,2,389,0,0,0,0,0,0,0,0
"934","2b0c9dbc0a1faa147ee05309c81365fc",7,0,2,6,0,0,0,0,0,0,0,0
"935","2b0c9dbc0a1faa147ee05309c81365fc",8,97.5,7,222494,0,0,0,0,0,0,0,0
"936","2ba4edf3051ec73cd4cc0fbfd862ec82",2,75,5,796,12,4,0,0,0.8,0,2.4,0
"937","2ba4edf3051ec73cd4cc0fbfd862ec82",4,100,12,8102,0,0,5,4,0,0.416666666666667,0,0.333333333333333
"938","2ba4edf3051ec73cd4cc0fbfd862ec82",5,33.3333333333333,8,1381,0,0,0,0,0,0,0,0
"939","2ba4edf3051ec73cd4cc0fbfd862ec82",6,12.5,2,1128,0,0,0,0,0,0,0,0
"940","2ba4edf3051ec73cd4cc0fbfd862ec82",7,100,13,2253,0,0,8,5,0,0.615384615384615,0,0.384615384615385
"941","2ba4edf3051ec73cd4cc0fbfd862ec82",8,100,2,161,0,0,0,0,0,0,0,0
"942","2ba4edf3051ec73cd4cc0fbfd862ec82",9,100,4,637,0,0,3,2,0,0.75,0,0.5
"943","2ba4edf3051ec73cd4cc0fbfd862ec82",10,15.0000015894572,2,212,0,0,0,0,0,0,0,0
"944","2ba4edf3051ec73cd4cc0fbfd862ec82",11,22.2222222222222,4,1049,0,0,0,0,0,0,0,0
"945","2ba4edf3051ec73cd4cc0fbfd862ec82",13,20,2,972,0,0,0,0,0,0,0,0
"946","2ba4edf3051ec73cd4cc0fbfd862ec82",14,86.6666666666667,19,4719,0,0,0,0,0,0,0,0
"947","2ba4edf3051ec73cd4cc0fbfd862ec82",15,100,15,5231,0,0,0,0,0,0,0,0
"948","2ba80fc4ba15b167ce6860febfa7ab2f",1,100,11,90596,0,0,6,3,0,0.545454545454545,0,0.272727272727273
"949","2ba80fc4ba15b167ce6860febfa7ab2f",4,5,2,380,0,0,0,0,0,0,0,0
"950","2ba80fc4ba15b167ce6860febfa7ab2f",5,88.8888888888889,6,75906,2051,15,38,21,2.5,6.33333333333333,341.833333333333,3.5
"951","2ba80fc4ba15b167ce6860febfa7ab2f",7,0,6,477,0,0,0,0,0,0,0,0
"952","2c1e4cb066a5894cf570f2a765a268c1",2,65,14,1606,0,0,0,0,0,0,0,0
"953","2c4c884b820c956199e32bd976c5cfc2",1,12.5,2,244,0,0,0,0,0,0,0,0
"954","2c4c884b820c956199e32bd976c5cfc2",2,95,2,45940,0,0,0,0,0,0,0,0
"955","2c4c884b820c956199e32bd976c5cfc2",4,100,2,396,0,0,0,0,0,0,0,0
"956","2c4c884b820c956199e32bd976c5cfc2",5,33.3333333333333,8,5328,0,0,0,0,0,0,0,0
"957","2c4c884b820c956199e32bd976c5cfc2",7,100,12,153619,594,14,0,0,1.16666666666667,0,49.5,0
"958","2c4c884b820c956199e32bd976c5cfc2",8,27.5,5,10650,0,0,0,0,0,0,0,0
"959","2c4c884b820c956199e32bd976c5cfc2",9,17.5,4,756,0,0,0,0,0,0,0,0
"960","2c4c884b820c956199e32bd976c5cfc2",11,55.5555555555556,5,12100,0,0,0,0,0,0,0,0
"961","2c4c884b820c956199e32bd976c5cfc2",14,100,17,58378,0,0,0,0,0,0,0,0
"962","2c4c884b820c956199e32bd976c5cfc2",15,30,8,1822,0,0,0,0,0,0,0,0
"963","2c690c80dec4ef62983cf5ea41732594",1,0,2,155,0,0,0,0,0,0,0,0
"964","2c690c80dec4ef62983cf5ea41732594",6,37.5,2,692,0,0,0,0,0,0,0,0
"965","2c690c80dec4ef62983cf5ea41732594",9,12.5,2,198,0,0,0,0,0,0,0,0
"966","2c690c80dec4ef62983cf5ea41732594",14,100,4,8726,0,0,22,9,0,5.5,0,2.25
"967","2c690c80dec4ef62983cf5ea41732594",15,30,4,60933,0,0,55,22,0,13.75,0,5.5
"968","2d003914cfab896836db53a2b1fce638",3,4.16666666666666,2,338,0,0,0,0,0,0,0,0
"969","2d003914cfab896836db53a2b1fce638",4,50,3,82736,50,3,28,8,1,9.33333333333333,16.6666666666667,2.66666666666667
"970","2d003914cfab896836db53a2b1fce638",7,100,2,77018,0,0,2,1,0,1,0,0.5
"971","2d003914cfab896836db53a2b1fce638",10,11.6666634877523,2,914,0,0,0,0,0,0,0,0
"972","2d003914cfab896836db53a2b1fce638",11,22.2222222222222,2,878,0,0,2,1,0,1,0,0.5
"973","2d003914cfab896836db53a2b1fce638",12,4.16666666666666,2,3509,0,0,0,0,0,0,0,0
"974","2d003914cfab896836db53a2b1fce638",14,100,7,139133,0,0,31,9,0,4.42857142857143,0,1.28571428571429
"975","2d003914cfab896836db53a2b1fce638",15,10,2,4555,0,0,6,1,0,3,0,0.5
"976","2d425578945cc8023f30ec6ac0e8c1b6",0,16.6666666666667,2,84,0,0,0,0,0,0,0,0
"977","2d6bd1a33486684cb5cb511b4827349a",3,33.3333333333333,4,900,0,0,0,0,0,0,0,0
"978","2d6bd1a33486684cb5cb511b4827349a",4,75,2,123,0,0,0,0,0,0,0,0
"979","2d6bd1a33486684cb5cb511b4827349a",7,14.2857142857143,2,39,0,0,0,0,0,0,0,0
"980","2d6bd1a33486684cb5cb511b4827349a",9,2.5,2,30,0,0,0,0,0,0,0,0
"981","2d6bd1a33486684cb5cb511b4827349a",10,3.33333015441895,3,613,0,0,0,0,0,0,0,0
"982","2d6bd1a33486684cb5cb511b4827349a",11,11.1111111111111,3,253,0,0,0,0,0,0,0,0
"983","2d6bd1a33486684cb5cb511b4827349a",12,4.16666666666666,4,927,0,0,0,0,0,0,0,0
"984","2d6bd1a33486684cb5cb511b4827349a",14,13.3333333333333,5,13603,0,0,15,12,0,3,0,2.4
"985","2d6bd1a33486684cb5cb511b4827349a",15,4,2,83,0,0,0,0,0,0,0,0
"986","2d971565fb3fe5e7a551587e904d07b3",1,100,7,1727,0,0,0,0,0,0,0,0
"987","2d971565fb3fe5e7a551587e904d07b3",2,100,17,4216,0,0,0,0,0,0,0,0
"988","2d971565fb3fe5e7a551587e904d07b3",4,100,14,3378,0,0,0,0,0,0,0,0
"989","2d971565fb3fe5e7a551587e904d07b3",5,0,5,603401,0,0,0,0,0,0,0,0
"990","2d971565fb3fe5e7a551587e904d07b3",7,71.4285714285714,12,3413,0,0,0,0,0,0,0,0
"991","2db39348bf59acefc24f2cbf9619b375",0,5.55550257364908,2,201,0,0,0,0,0,0,0,0
"992","2db39348bf59acefc24f2cbf9619b375",3,12.5,2,550,0,0,0,0,0,0,0,0
"993","2db39348bf59acefc24f2cbf9619b375",4,100,6,1165,0,0,5,2,0,0.833333333333333,0,0.333333333333333
"994","2db39348bf59acefc24f2cbf9619b375",9,100,2,181,0,0,0,0,0,0,0,0
"995","2db39348bf59acefc24f2cbf9619b375",11,11.1111111111111,2,74,0,0,0,0,0,0,0,0
"996","2db3b15c1342cca9af08287e2f079f40",1,87.5,3,284,0,0,0,0,0,0,0,0
"997","2db3b15c1342cca9af08287e2f079f40",4,25,5,83132,0,0,0,0,0,0,0,0
"998","2db3b15c1342cca9af08287e2f079f40",8,12.5,2,87,0,0,0,0,0,0,0,0
"999","2db3b15c1342cca9af08287e2f079f40",12,16.6666666666667,2,229,0,0,0,0,0,0,0,0
"1000","2db3b15c1342cca9af08287e2f079f40",13,25,2,601,0,0,0,0,0,0,0,0
"1001","2db3b15c1342cca9af08287e2f079f40",14,6.66666666666667,6,2293,0,0,18,6,0,3,0,1
"1002","2df0c8598558901305e15e08e88b47e1",1,12.5,3,563,0,0,2,2,0,0.666666666666667,0,0.666666666666667
"1003","2df0c8598558901305e15e08e88b47e1",5,22.2222222222222,2,514,0,0,0,0,0,0,0,0
"1004","2df0c8598558901305e15e08e88b47e1",7,100,3,868,0,0,7,6,0,2.33333333333333,0,2
"1005","2df0c8598558901305e15e08e88b47e1",8,25,4,1051,0,0,5,5,0,1.25,0,1.25
"1006","2e11402f739d96f9b85bd1e54aa2c1a9",4,50,6,1286,0,0,0,0,0,0,0,0
"1007","2e11402f739d96f9b85bd1e54aa2c1a9",5,22.2222222222222,2,228,0,0,0,0,0,0,0,0
"1008","2e11402f739d96f9b85bd1e54aa2c1a9",8,62.5,3,77982,3161,41,0,0,13.6666666666667,0,1053.66666666667,0
"1009","2e11402f739d96f9b85bd1e54aa2c1a9",9,45,4,377855,117696,37,42,16,9.25,10.5,29424,4
"1010","2e11402f739d96f9b85bd1e54aa2c1a9",11,22.2222222222222,3,13182,0,0,2,1,0,0.666666666666667,0,0.333333333333333
"1011","2e11402f739d96f9b85bd1e54aa2c1a9",14,13.3333333333333,7,434186,252875,29,14,6,4.14285714285714,2,36125,0.857142857142857
"1012","2e17b9dbcea2c50489884c5ae8af3c4a",4,25,5,7829,274,19,0,0,3.8,0,54.8,0
"1013","2e17b9dbcea2c50489884c5ae8af3c4a",5,11.1111111111111,3,4382,274,19,0,0,6.33333333333333,0,91.3333333333333,0
"1014","2e17b9dbcea2c50489884c5ae8af3c4a",7,17.1428571428571,3,144,0,0,0,0,0,0,0,0
"1015","2e17b9dbcea2c50489884c5ae8af3c4a",9,2.5,2,82,0,0,0,0,0,0,0,0
"1016","2e17b9dbcea2c50489884c5ae8af3c4a",11,73.3333333333333,8,1946,0,0,0,0,0,0,0,0
"1017","2e17b9dbcea2c50489884c5ae8af3c4a",15,10,2,111,0,0,0,0,0,0,0,0
"1018","2e934c2f37144087c69b896e09e17bb7",2,100,25,605915,86671,82,93,42,3.28,3.72,3466.84,1.68
"1019","2e934c2f37144087c69b896e09e17bb7",4,100,8,4341,0,0,25,10,0,3.125,0,1.25
"1020","2e934c2f37144087c69b896e09e17bb7",5,66.6666666666667,10,94204,50494,24,30,16,2.4,3,5049.4,1.6
"1021","2e934c2f37144087c69b896e09e17bb7",7,85.7142857142857,36,176920,4392,20,57,21,0.555555555555556,1.58333333333333,122,0.583333333333333
"1022","2e934c2f37144087c69b896e09e17bb7",8,62.5,15,13792,0,1,26,13,0.0666666666666667,1.73333333333333,0,0.866666666666667
"1023","2e934c2f37144087c69b896e09e17bb7",9,100,11,162991,0,1,32,16,0.0909090909090909,2.90909090909091,0,1.45454545454545
"1024","2e934c2f37144087c69b896e09e17bb7",11,33.3333333333333,11,162335,0,0,13,7,0,1.18181818181818,0,0.636363636363636
"1025","2e934c2f37144087c69b896e09e17bb7",14,100,32,175770,0,0,96,36,0,3,0,1.125
"1026","2e934c2f37144087c69b896e09e17bb7",15,38,13,254372,0,0,28,10,0,2.15384615384615,0,0.769230769230769
"1027","2ea85a771758b5494c78928851fc0990",2,100,3,132,0,0,0,0,0,0,0,0
"1028","2ea85a771758b5494c78928851fc0990",4,100,6,419417,0,0,17,8,0,2.83333333333333,0,1.33333333333333
"1029","2f433fd9fe13a99883fe34f641f72741",2,5,2,169,0,0,0,0,0,0,0,0
"1030","2f433fd9fe13a99883fe34f641f72741",3,-12.5,6,1662495,693723,167,27,13,27.8333333333333,4.5,115620.5,2.16666666666667
"1031","2f433fd9fe13a99883fe34f641f72741",4,50,4,415,0,0,4,1,0,1,0,0.25
"1032","2f433fd9fe13a99883fe34f641f72741",5,31.1111111111111,5,1747,0,0,3,2,0,0.6,0,0.4
"1033","2f433fd9fe13a99883fe34f641f72741",7,14.2857142857143,2,204,0,0,0,0,0,0,0,0
"1034","2f433fd9fe13a99883fe34f641f72741",8,100,2,1690,0,0,0,0,0,0,0,0
"1035","2f433fd9fe13a99883fe34f641f72741",9,12.5,2,65,0,0,0,0,0,0,0,0
"1036","2f433fd9fe13a99883fe34f641f72741",11,22.2222222222222,5,730,0,0,2,1,0,0.4,0,0.2
"1037","2f433fd9fe13a99883fe34f641f72741",12,12.5,2,550,0,0,0,0,0,0,0,0
"1038","2f433fd9fe13a99883fe34f641f72741",13,50,2,349,0,0,0,0,0,0,0,0
"1039","2f433fd9fe13a99883fe34f641f72741",14,53.3333333333333,20,121283,0,0,6,2,0,0.3,0,0.1
"1040","2f433fd9fe13a99883fe34f641f72741",15,20,4,436,0,0,0,0,0,0,0,0
"1041","2f6e5884deba012bbbfff2eae73f06c4",2,100,6,588,0,0,0,0,0,0,0,0
"1042","2f7e85eb538ced4bfcc1d61935fe8eaf",2,100,3,208,0,0,4,1,0,1.33333333333333,0,0.333333333333333
"1043","2f7e85eb538ced4bfcc1d61935fe8eaf",4,50,3,5477,0,0,0,0,0,0,0,0
"1044","2f7e85eb538ced4bfcc1d61935fe8eaf",7,8.57142857142857,2,184,0,0,0,0,0,0,0,0
"1045","2f7e85eb538ced4bfcc1d61935fe8eaf",9,12.5,2,84,0,0,4,0,0,2,0,0
"1046","2f7e85eb538ced4bfcc1d61935fe8eaf",11,55.5555555555556,6,20413,0,0,8,4,0,1.33333333333333,0,0.666666666666667
"1047","2f7e85eb538ced4bfcc1d61935fe8eaf",14,100,6,9088,0,0,12,4,0,2,0,0.666666666666667
"1048","2f7e85eb538ced4bfcc1d61935fe8eaf",15,30,4,319564,0,0,27,11,0,6.75,0,2.75
"1049","2fec9ecd3a162b3fbac151013bea3e50",9,52.5,2,52,0,0,0,0,0,0,0,0
"1050","2fec9ecd3a162b3fbac151013bea3e50",11,11.1111111111111,7,1198,0,0,0,0,0,0,0,0
"1051","2fec9ecd3a162b3fbac151013bea3e50",14,100,8,473417,0,0,0,0,0,0,0,0
"1052","2ffb185789abbd82147b0d1e48b2ede3",1,12.5,4,337,0,0,0,0,0,0,0,0
"1053","2ffb185789abbd82147b0d1e48b2ede3",2,50,9,3463,0,0,0,0,0,0,0,0
"1054","304a584b04a50fa7b9924cc9a56282bf",0,16.6666666666667,2,85,0,0,0,0,0,0,0,0
"1055","304a584b04a50fa7b9924cc9a56282bf",4,25,2,759,0,0,0,0,0,0,0,0
"1056","304a584b04a50fa7b9924cc9a56282bf",5,100,2,233,0,0,0,0,0,0,0,0
"1057","304a584b04a50fa7b9924cc9a56282bf",6,25,2,623,0,0,0,0,0,0,0,0
"1058","304a584b04a50fa7b9924cc9a56282bf",9,5,3,301,0,0,0,0,0,0,0,0
"1059","304a584b04a50fa7b9924cc9a56282bf",10,3.33333015441895,5,1641095,3898,139,21,9,27.8,4.2,779.6,1.8
"1060","304a584b04a50fa7b9924cc9a56282bf",11,33.3333333333333,8,822,0,0,0,0,0,0,0,0
"1061","304a584b04a50fa7b9924cc9a56282bf",12,16.6666666666667,3,824,0,0,0,0,0,0,0,0
"1062","304a584b04a50fa7b9924cc9a56282bf",13,5,3,463,0,0,0,0,0,0,0,0
"1063","30765532c9a1a11434d8eae8bdb6bc83",0,16.6666666666667,3,260,0,0,0,0,0,0,0,0
"1064","30765532c9a1a11434d8eae8bdb6bc83",1,12.5,2,238,0,0,0,0,0,0,0,0
"1065","30765532c9a1a11434d8eae8bdb6bc83",2,25,2,286,0,0,0,0,0,0,0,0
"1066","30765532c9a1a11434d8eae8bdb6bc83",4,25,2,853,0,0,12,5,0,6,0,2.5
"1067","30765532c9a1a11434d8eae8bdb6bc83",5,100,6,904,0,0,0,0,0,0,0,0
"1068","30a9e31c59f93097664745227b37834e",1,0,2,1317,0,0,1,0,0,0.5,0,0
"1069","30a9e31c59f93097664745227b37834e",2,0,2,47834,0,0,0,0,0,0,0,0
"1070","30a9e31c59f93097664745227b37834e",4,50,3,836,0,0,0,0,0,0,0,0
"1071","30a9e31c59f93097664745227b37834e",5,88.8888888888889,28,167737,0,2,12,9,0.0714285714285714,0.428571428571429,0,0.321428571428571
"1072","30a9e31c59f93097664745227b37834e",7,100,9,61303,0,0,0,0,0,0,0,0
"1073","30a9e31c59f93097664745227b37834e",8,75,12,102885,0,0,42,39,0,3.5,0,3.25
"1074","30a9e31c59f93097664745227b37834e",9,47.5,6,3883,0,0,0,0,0,0,0,0
"1075","30a9e31c59f93097664745227b37834e",11,33.3333333333333,9,18376,0,0,0,0,0,0,0,0
"1076","30a9e31c59f93097664745227b37834e",14,0,16,514987,0,0,35,25,0,2.1875,0,1.5625
"1077","30a9e31c59f93097664745227b37834e",15,36,8,242804,0,0,7,6,0,0.875,0,0.75
"1078","30d24119c50eb2335f619614a3045260",1,100,9,3886,0,0,3,1,0,0.333333333333333,0,0.111111111111111
