ProblemID,UserID,SubmissionNumber,TimeStamp,TimeSinceLast,Grade,GradeDiff,NVideoEvents,NForumEvents,NVideoAndForumEvents,DurationOfVideoActivity,NoOfVidoesWatched,NumberOfThreadViews,AverageVideoTimeDiffs
0,65277e91889d5a7e5867329cb7a7e319,0,1396735001,,83.33333333333334,,,,,,,,
0,2669facc341342589b04f7b99056e56b,0,1393856977,,94.44449742635092,,,,,,,,
0,deb95e90eee0486012bfc8fec6ce53f8,0,1393798560,,94.44449742635092,,,,,,,,
0,c18d80bd61d697e4fea9362f0395b910,0,1395742069,,100.0,,,,,,,,
0,badbcc52f3fc6b14b41d46dd7d3ec722,0,1392977934,,100.0,,,,,,,,
0,cbab270f30f833160981f70b5381c98d,0,1393276716,,100.0,,,,,,,,
0,01bf698f66a22e2279edb2e5cd3f05da,0,1394078066,,61.11116806666056,,,,,,,,
0,2988b2553fc9985f66deed38c5f0a9b2,0,1393879520,,77.77783075968424,,,,,,,,
0,2988b2553fc9985f66deed38c5f0a9b2,1,1394561364,681844,77.77783075968424,0.0,8,0,8,519074,0,,74153
0,2988b2553fc9985f66deed38c5f0a9b2,2,1395005482,444118,100.0,22.222169240315765,11,0,11,442752,0,,44275
0,23011a80cfec192045325756fefc6a93,0,1393976367,,83.33333333333334,,,,,,,,
0,23011a80cfec192045325756fefc6a93,1,1393976496,129,100.0,16.666666666666657,0,0,0,,,,
0,ebab7169dc94ac703853a25f8f6fc549,0,1393688852,,100.0,,,,,,,,
0,bd11870874662750bce54b91d5c39c49,0,1394773943,,66.66666666666666,,,,,,,,
0,bd11870874662750bce54b91d5c39c49,1,1394774083,140,83.33333333333334,16.666666666666686,0,0,0,,,,
0,bd11870874662750bce54b91d5c39c49,2,1394774204,121,83.33333333333334,0.0,0,0,0,,,,
0,bd11870874662750bce54b91d5c39c49,3,1394774323,119,100.0,16.666666666666657,0,0,0,,,,
0,7898cc90fc4edbf4964517502e55c7b2,0,1393016997,,100.0,,,,,,,,
0,92daff92b774c63bf8e442e7c815f9f4,0,1394125293,,83.33333333333334,,,,,,,,
0,1726b6f8425336005bdc5a11a9aa9af9,0,1393687480,,83.33333333333334,,,,,,,,
0,61c13669563093d485fd1d1dca85036e,0,1394737548,,100.0,,,,,,,,
0,3699cbdea5cc23117de721c06433b389,0,1397043742,,100.0,,,,,,,,
0,0eab5d61748481cbc8cad55a0e12f87d,0,1393345599,,44.4445013999939,,,,,,,,
0,0eab5d61748481cbc8cad55a0e12f87d,1,1393346275,676,61.11116806666056,16.666666666666664,0,0,0,,,,
0,0eab5d61748481cbc8cad55a0e12f87d,2,1393346570,295,72.22216924031576,11.111001173655204,0,0,0,,,,
0,d4f3af671ec082d695104414aafeb647,0,1399998986,,61.11116806666056,,,,,,,,
0,579d32c7753b143050ba512860aa174f,0,1393719035,,27.777832746505737,,,,,,,,
0,579d32c7753b143050ba512860aa174f,1,1393719202,167,55.5554986000061,27.777665853500366,0,0,0,,,,
0,92aa861e5da9e35fdde9e5a3fe77d279,0,1393198112,,83.33333333333334,,,,,,,,
0,7c9aff82d8509dc57d4cc5c3a6efcd33,0,1392971720,,94.44449742635092,,,,,,,,
0,7e0655c0aebaa7c60804b14efa05e320,0,1395415591,,83.33333333333334,,,,,,,,
0,7e0655c0aebaa7c60804b14efa05e320,1,1395433206,17615,100.0,16.666666666666657,8,0,8,2982,4,,426
0,c1ef777e51a07df0692e3fd3860d1c67,0,1397892428,,83.33333333333334,,,,,,,,
0,c1ef777e51a07df0692e3fd3860d1c67,1,1397897020,4592,100.0,16.666666666666657,4,0,4,56,2,,18
0,1f484dbe9fb6229a38f71ed13c707da0,0,1393273010,,61.11116806666056,,,,,,,,
0,60c92526a578103d7d287d7fc6f8af37,0,1393608252,,38.88883193333943,,,,,,,,
0,fdd96dbcf67aac0ed546cca892bba4be,0,1393691751,,83.33333333333334,,,,,,,,
0,fdd96dbcf67aac0ed546cca892bba4be,1,1393691858,107,100.0,16.666666666666657,0,0,0,,,,
0,b6d8759ed63bf3651de999a994b56972,0,1393164333,,100.0,,,,,,,,
0,1dbb9d05db34f64c97826e5f3c7ad2ba,0,1394473147,,100.0,,,,,,,,
0,50e9696b0908de6c78f1a7c2d65afa60,0,1393540884,,83.33333333333334,,,,,,,,
0,fbcef1d3851c782686b81c0a1763b5a0,0,1393188660,,83.33333333333334,,,,,,,,
0,4efe22913ff597417d7e9e6d2f441607,0,1394517521,,61.11116806666056,,,,,,,,
0,4efe22913ff597417d7e9e6d2f441607,1,1394517773,252,94.44449742635092,33.33332935969036,0,0,0,,,,
0,bf940102755a2e4fc28c356f04c6baca,0,1397252702,,94.44449742635092,,,,,,,,
0,bf940102755a2e4fc28c356f04c6baca,1,1397252834,132,100.0,5.555502573649079,0,0,0,,,,
0,f74b3765989ede52340eb92caf89544b,0,1393871439,,100.0,,,,,,,,
0,1a1a5211398cd10cacb16ebccf4a7bb1,0,1393619235,,100.0,,,,,,,,
0,48a2cf4b088fb9f5446112bfccda4f6e,0,1393942119,,77.77783075968424,,,,,,,,
0,fd6cf0253f093c4242d86605625b5cc7,0,1394332069,,83.33333333333334,,,,,,,,
0,9dca9b584df5561a4f9b068ef387eee7,0,1395758815,,77.77783075968424,,,,,,,,
0,9dca9b584df5561a4f9b068ef387eee7,1,1395759071,256,72.22216924031576,-5.555661519368471,0,0,0,,,,
0,2d003914cfab896836db53a2b1fce638,0,1393515316,,100.0,,,,,,,,
0,b90cb7c4cd1cf047cdd28018ce94fab3,0,1394023174,,83.33333333333334,,,,,,,,
0,f7c5cbe2a42f73eb47aa3248b3a57e15,0,1393699875,,100.0,,,,,,,,
0,56cfd930dec2a5d186f1ee698ea3e9c4,0,1394112005,,61.11116806666056,,,,,,,,
0,56cfd930dec2a5d186f1ee698ea3e9c4,1,1394112131,126,50.0,-11.11116806666056,0,0,0,,,,
0,016f89dd9188f8ee1520cd0fe07030ff,0,1394918907,,66.66666666666666,,,,,,,,
0,016f89dd9188f8ee1520cd0fe07030ff,1,1394919189,282,100.0,33.33333333333334,0,0,0,,,,
0,dcd59ef6a06aa033e73ea56c6eadc416,0,1393042486,,77.77783075968424,,,,,,,,
0,dcd59ef6a06aa033e73ea56c6eadc416,1,1393042647,161,94.44449742635092,16.666666666666686,0,0,0,,,,
0,dcd59ef6a06aa033e73ea56c6eadc416,2,1393042820,173,77.77783075968424,-16.666666666666686,0,0,0,,,,
0,dcd59ef6a06aa033e73ea56c6eadc416,3,1393043077,257,83.33333333333334,5.5555025736491075,0,0,0,,,,
0,dcd59ef6a06aa033e73ea56c6eadc416,4,1393043213,136,77.77783075968424,-5.5555025736491075,0,0,0,,,,
0,9b69bb7173194881ff2ce2684cae7062,0,1393344247,,77.77783075968424,,,,,,,,
0,9b69bb7173194881ff2ce2684cae7062,1,1393344499,252,77.77783075968424,0.0,0,0,0,,,,
0,0013996128dd6a16f03ce0efcbac8563,0,1393605014,,100.0,,,,,,,,
0,829332911d3f908c3db739cc7a26432f,0,1393086679,,77.77783075968424,,,,,,,,
0,329c8425132a9b40c0ef8e00c5ddb526,0,1393435103,,61.11116806666056,,,,,,,,
0,0af5d5f717cee859ac2ed257c20f1002,0,1394645336,,83.33333333333334,,,,,,,,
0,0af5d5f717cee859ac2ed257c20f1002,1,1394646237,901,100.0,16.666666666666657,0,0,0,,,,
0,fde0f2f7aa9c651f4393ff42db90060d,0,1400606822,,83.33333333333334,,,,,,,,
0,0df24a9c08a8f61b8b124cd4dbd44743,0,1395328474,,83.33333333333334,,,,,,,,
0,7a26d241b0f48fb7d3b4142e40cae7d1,0,1393069050,,100.0,,,,,,,,
0,f97ccd64e7f8599b8db96ca6043c8278,0,1396370365,,77.77783075968424,,,,,,,,
0,254e269226ca45decbb970527bbacc5d,0,1393348599,,83.33333333333334,,,,,,,,
0,254e269226ca45decbb970527bbacc5d,1,1393348818,219,94.44449742635092,11.111164093017578,0,0,0,,,,
0,254e269226ca45decbb970527bbacc5d,2,1393349062,244,100.0,5.555502573649079,0,0,0,,,,
0,0a828f175c98d93f4d3b62f9e871190f,0,1393322149,,83.33333333333334,,,,,,,,
0,f91ff8c2b4f2a9114483ef6a27b77aa7,0,1397141982,,44.4445013999939,,,,,,,,
0,f91ff8c2b4f2a9114483ef6a27b77aa7,1,1397142530,548,61.11116806666056,16.666666666666664,0,0,0,,,,
0,f91ff8c2b4f2a9114483ef6a27b77aa7,2,1397142784,254,77.77783075968424,16.666662693023675,0,0,0,,,,
0,4abfe95bda50d53b41d37f6fe35d99c0,0,1393427507,,100.0,,,,,,,,
0,a51b2b6b9c03f01035bc9aeeaa48d94f,0,1393628563,,61.11116806666056,,,,,,,,
0,a51b2b6b9c03f01035bc9aeeaa48d94f,1,1393628997,434,94.44449742635092,33.33332935969036,0,0,0,,,,
0,a51b2b6b9c03f01035bc9aeeaa48d94f,2,1393690637,61640,83.33333333333334,-11.111164093017578,0,2,2,,,0,
0,a51b2b6b9c03f01035bc9aeeaa48d94f,3,1393840168,149531,94.44449742635092,11.111164093017578,0,3,3,,,1,
0,a51b2b6b9c03f01035bc9aeeaa48d94f,4,1394149733,309565,77.77783075968424,-16.666666666666686,17,55,72,11397,1,17,712
0,a51b2b6b9c03f01035bc9aeeaa48d94f,5,1394149900,167,77.77783075968424,0.0,0,0,0,,,,
0,a51b2b6b9c03f01035bc9aeeaa48d94f,6,1394150114,214,100.0,22.222169240315765,0,0,0,,,,
0,433593b02477857676fe990592fefa94,0,1392986752,,88.88883590698242,,,,,,,,
0,e114c650b4d938eb6247140a8b10f118,0,1401311738,,100.0,,,,,,,,
0,2d6bd1a33486684cb5cb511b4827349a,0,1393768060,,100.0,,,,,,,,
0,03d32689a548a950fa42c6f7f483061d,0,1393855190,,83.33333333333334,,,,,,,,
0,b35f94081954980ff302728e112491cb,0,1394230479,,94.44449742635092,,,,,,,,
0,f59ef2ec6d4e81e8ae021ab1dd455b0e,0,1398382064,,100.0,,,,,,,,
0,25a0ce35627f98297bcd4fae7b0a305d,0,1393776906,,83.33333333333334,,,,,,,,
0,5902d69f224f6925dd6bd6bf49383621,0,1395303142,,66.66666666666666,,,,,,,,
0,3081c02a95568466b71e3f4ab8ce7abe,0,1393170134,,27.777832746505737,,,,,,,,
0,e684b29161cb9fdab2d1ad3caec25a7a,0,1393268367,,77.77783075968424,,,,,,,,
0,fe48caa1cd751bb6992123333fdc475f,0,1394635401,,100.0,,,,,,,,
0,1b3f87b166ea40c4193b453c9b34687a,0,1395783493,,5.555549760659536,,,,,,,,
0,4161e39125593da0aeb1ead03c12253a,0,1393715925,,77.77783075968424,,,,,,,,
0,7a9c88b59dbffacc69ae6ef51d0d2e73,0,1395206585,,77.77783075968424,,,,,,,,
0,7a9c88b59dbffacc69ae6ef51d0d2e73,1,1395207049,464,72.22216924031576,-5.555661519368471,0,0,0,,,,
0,7a9c88b59dbffacc69ae6ef51d0d2e73,2,1395207196,147,83.33333333333334,11.111164093017578,0,0,0,,,,
0,7a9c88b59dbffacc69ae6ef51d0d2e73,3,1395207390,194,83.33333333333334,0.0,0,0,0,,,,
0,7a9c88b59dbffacc69ae6ef51d0d2e73,4,1395207545,155,100.0,16.666666666666657,0,0,0,,,,
0,f9d3cf18d8032e55e016d22891c1b28b,0,1398405435,,100.0,,,,,,,,
0,78590c258a70657ae8372c3e8937cf23,0,1393508517,,66.66666666666666,,,,,,,,
0,6eb8cee0ac0e1b81cfea73e1f9c72e68,0,1394652771,,100.0,,,,,,,,
0,4a3c5eb6feeba28a81fc699c74af12de,0,1393064196,,77.77783075968424,,,,,,,,
0,490f3851e4620028f9cd83e1807bb980,0,1394063038,,100.0,,,,,,,,
0,13f8fc210d38ec7fc31277b4a9c61af7,0,1396161026,,94.44449742635092,,,,,,,,
0,a124ed1ed12f72be936b0ecad39b6b90,0,1395729428,,94.44449742635092,,,,,,,,
0,a124ed1ed12f72be936b0ecad39b6b90,1,1395729533,105,83.33333333333334,-11.111164093017578,0,0,0,,,,
0,a124ed1ed12f72be936b0ecad39b6b90,2,1395729618,85,83.33333333333334,0.0,0,0,0,,,,
0,a124ed1ed12f72be936b0ecad39b6b90,3,1395729707,89,100.0,16.666666666666657,0,0,0,,,,
0,30e72ac9c22b643e8b66e051bed24259,0,1393164452,,88.88883590698242,,,,,,,,
0,30e72ac9c22b643e8b66e051bed24259,1,1393164759,307,94.44449742635092,5.555661519368499,0,0,0,,,,
0,523396e40758c30f635a39e01d2835a0,0,1393276678,,77.77783075968424,,,,,,,,
0,523396e40758c30f635a39e01d2835a0,1,1393276906,228,94.44449742635092,16.666666666666686,0,0,0,,,,
0,523396e40758c30f635a39e01d2835a0,2,1393277137,231,83.33333333333334,-11.111164093017578,0,0,0,,,,
0,11a9fefd2782379fca388bfc439952ba,0,1395067848,,66.66666666666666,,,,,,,,
0,cb677262aa724dfc0f11f7d963a7f355,0,1393354069,,22.222167253494263,,,,,,,,
0,7a41710436be832c5de9c1f01dfd4002,0,1393449403,,100.0,,,,,,,,
0,24baf50bc805fd784f93e22ca88566af,0,1392983956,,83.33333333333334,,,,,,,,
0,aac67ccd112deed7e078593730ec9614,0,1393455718,,100.0,,,,,,,,
0,224c8af159c8a212cc20de09b8be5ebb,0,1393461534,,100.0,,,,,,,,
0,0a7604df4c33d348c59c191c17ff11f4,0,1393370304,,100.0,,,,,,,,
0,a84bb47b7e7f22a05c84239bfa2ad651,0,1393601285,,100.0,,,,,,,,
0,3308ac79df5d0c642521f011e6c594d6,0,1393080925,,100.0,,,,,,,,
0,8e2f5d4779fd0af4d50dde9b1ac2fabb,0,1393293982,,66.66666666666666,,,,,,,,
0,8e2f5d4779fd0af4d50dde9b1ac2fabb,1,1393370073,76091,100.0,33.33333333333334,0,17,17,,,4,
0,6b380ac5b570749c5a80604f7a302626,0,1393421659,,83.33333333333334,,,,,,,,
0,9b6ca551942642e9dc4f20ec90ea675f,0,1393420199,,66.66666666666666,,,,,,,,
0,2db39348bf59acefc24f2cbf9619b375,0,1395082572,,94.44449742635092,,,,,,,,
0,2db39348bf59acefc24f2cbf9619b375,1,1395082773,201,100.0,5.555502573649079,0,0,0,,,,
0,a2e1e4c991da61f79aa82fd3d0dcceef,0,1399050693,,94.44449742635092,,,,,,,,
0,b584aaf3b427bf2b2ea40429f4fef56c,0,1395077054,,77.77783075968424,,,,,,,,
0,8bd288f6a7ea17e53368c32390c69404,0,1396038281,,88.88883590698242,,,,,,,,
0,d31fc29a4e18f71647793cb582148163,0,1393252049,,100.0,,,,,,,,
0,656feaced44e8ca9483d0154646ac19f,0,1393498955,,100.0,,,,,,,,
0,b0fb7f9e4c376211b310230c032f7c95,0,1393414955,,94.44449742635092,,,,,,,,
0,034a58807553a3a5a742987370350bae,0,1394022265,,94.44449742635092,,,,,,,,
0,034a58807553a3a5a742987370350bae,1,1394022423,158,100.0,5.555502573649079,0,0,0,,,,
0,034a58807553a3a5a742987370350bae,2,1396607166,2584743,88.88883590698242,-11.111164093017578,21,3,24,2159417,0,0,107970
0,f36909000b571fb8680077a205c4d276,0,1393856096,,77.77783075968424,,,,,,,,
0,b85b23bec5fc1ddd2996d7915f8f6918,0,1397311189,,72.22216924031576,,,,,,,,
0,b85b23bec5fc1ddd2996d7915f8f6918,1,1397311438,249,88.88883590698242,16.666666666666657,0,0,0,,,,
0,e63c508a8e993c11686213e053ee29c7,0,1393602784,,83.33333333333334,,,,,,,,
0,f915d2766dfaa2aa6d111d270229985c,0,1393317284,,83.33333333333334,,,,,,,,
0,9f61ec3283969f48eac187ab5af9c340,0,1396545569,,72.22216924031576,,,,,,,,
0,7d79ea9c5977125bd2a14f097205208f,0,1393092557,,100.0,,,,,,,,
0,5ccbbe6c1930c07589620ea1b9d11c7a,0,1393610580,,72.22216924031576,,,,,,,,
0,f310605b7e307ea981cb1139fdca32bc,0,1394815021,,94.44449742635092,,,,,,,,
0,ee73459db2ba862e24ff68750269a54d,0,1395409925,,77.77783075968424,,,,,,,,
0,ee73459db2ba862e24ff68750269a54d,1,1395410131,206,66.66666666666666,-11.111164093017578,0,0,0,,,,
0,ee73459db2ba862e24ff68750269a54d,2,1395410277,146,100.0,33.33333333333334,0,0,0,,,,
0,4222bf65ab78663fe1dcb32e2a1e6ce6,0,1393283792,,100.0,,,,,,,,
0,70dc47178b0f262ab745c3b41b0c2a95,0,1394457069,,100.0,,,,,,,,
0,6f8c020bcc1138faebe353bdf896935a,0,1399230813,,83.33333333333334,,,,,,,,
0,74aa996199942e159fa081006394625d,0,1394065724,,83.33333333333334,,,,,,,,
0,74aa996199942e159fa081006394625d,1,1394065800,76,72.22216924031576,-11.111164093017578,0,0,0,,,,
0,74aa996199942e159fa081006394625d,2,1394065950,150,83.33333333333334,11.111164093017578,0,0,0,,,,
0,74aa996199942e159fa081006394625d,3,1394066057,107,100.0,16.666666666666657,0,0,0,,,,
0,49a15a97b27c4e4a5eafafe9c32dd926,0,1394357436,,100.0,,,,,,,,
0,663cfc9cae609c16cae674231d0b1f78,0,1395953461,,66.66666666666666,,,,,,,,
0,663cfc9cae609c16cae674231d0b1f78,1,1395953643,182,100.0,33.33333333333334,0,0,0,,,,
0,47b176c629d1b2526cfdfe7ac1508317,0,1393192939,,100.0,,,,,,,,
0,5324138155c47c016e87abdaeb0e130a,0,1394539472,,55.5554986000061,,,,,,,,
0,9bdf21dd9dcd32c14295c287108c9c90,0,1393629075,,100.0,,,,,,,,
0,07dd807378e9843022ba4157c1da5435,0,1395907540,,83.33333333333334,,,,,,,,
0,07dd807378e9843022ba4157c1da5435,1,1395907811,271,83.33333333333334,0.0,0,0,0,,,,
0,07dd807378e9843022ba4157c1da5435,2,1395907963,152,66.66666666666666,-16.666666666666686,0,0,0,,,,
0,07dd807378e9843022ba4157c1da5435,3,1395908099,136,100.0,33.33333333333334,0,0,0,,,,
0,6d86819199aeb41a5a58a26bd4942aa4,0,1393510607,,100.0,,,,,,,,
0,1005fc33059a7b86cf38a15df01a8e3a,0,1395022173,,38.88883193333943,,,,,,,,
0,27fc9aa4e2d64f5784ed8c36ebd00664,0,1394622572,,100.0,,,,,,,,
0,62919e94bf91f2ac0c87c116b10beb10,0,1393324546,,72.22216924031576,,,,,,,,
0,edba37d83b85f335753cd296143e6036,0,1393106094,,38.88883193333943,,,,,,,,
0,0bdf53f63b4dccb50b6ab145cf561f25,0,1393419485,,100.0,,,,,,,,
0,c6ffc10744a3377e4629a3eec04eb50f,0,1393177491,,66.66666666666666,,,,,,,,
0,c6ffc10744a3377e4629a3eec04eb50f,1,1393177728,237,83.33333333333334,16.666666666666686,0,0,0,,,,
0,c6ffc10744a3377e4629a3eec04eb50f,2,1393177880,152,100.0,16.666666666666657,0,0,0,,,,
0,867505a5d6008d4ca5623e68a7b3ce46,0,1393296430,,50.0,,,,,,,,
0,867505a5d6008d4ca5623e68a7b3ce46,1,1393297186,756,72.22216924031576,22.222169240315765,45,0,45,224,5,,5
0,867505a5d6008d4ca5623e68a7b3ce46,2,1393297429,243,77.77783075968424,5.555661519368471,1,0,1,0,0,,0
0,5c06b135a0173a9baadf85214892640f,0,1393490673,,100.0,,,,,,,,
0,50616077f1b191a22a22539fb92bd043,0,1398670001,,66.66666666666666,,,,,,,,
0,d9875c5ff09a1c0fedadb59dbb34f3e5,0,1393262465,,94.44449742635092,,,,,,,,
0,d9875c5ff09a1c0fedadb59dbb34f3e5,1,1393262636,171,83.33333333333334,-11.111164093017578,0,0,0,,,,
0,d9875c5ff09a1c0fedadb59dbb34f3e5,2,1393262777,141,100.0,16.666666666666657,0,0,0,,,,
0,48cb5a1cfa44ace073f362b0ede13d71,0,1394718753,,88.88883590698242,,,,,,,,
0,523fdb50a68c259d0b7b9af62df7d8bb,0,1395098910,,83.33333333333334,,,,,,,,
0,e3ad883d1f373ecc7b86cbef404685f4,0,1393230976,,83.33333333333334,,,,,,,,
0,2ba4edf3051ec73cd4cc0fbfd862ec82,0,1396910607,,100.0,,,,,,,,
0,f7dab34d677f403baebdd701caa54c88,0,1394811950,,83.33333333333334,,,,,,,,
0,f7dab34d677f403baebdd701caa54c88,1,1394812233,283,83.33333333333334,0.0,0,0,0,,,,
0,f7dab34d677f403baebdd701caa54c88,2,1394812472,239,83.33333333333334,0.0,0,0,0,,,,
0,f7dab34d677f403baebdd701caa54c88,3,1394812708,236,100.0,16.666666666666657,0,0,0,,,,
0,87503e666d5eef6ad4aa51dcd318ff6c,0,1393947977,,94.44449742635092,,,,,,,,
0,87503e666d5eef6ad4aa51dcd318ff6c,1,1393948125,148,94.44449742635092,0.0,0,0,0,,,,
0,87503e666d5eef6ad4aa51dcd318ff6c,2,1393948253,128,77.77783075968424,-16.666666666666686,0,0,0,,,,
0,87503e666d5eef6ad4aa51dcd318ff6c,3,1393948475,222,55.5554986000061,-22.222332159678132,0,0,0,,,,
0,87503e666d5eef6ad4aa51dcd318ff6c,4,1393948757,282,100.0,44.4445013999939,0,0,0,,,,
0,6d9834673e5e5bd03d12fe7cdff5e9d9,0,1393807107,,38.88883193333943,,,,,,,,
0,6d9834673e5e5bd03d12fe7cdff5e9d9,1,1393807238,131,50.0,11.111168066660568,0,0,0,,,,
0,6d9834673e5e5bd03d12fe7cdff5e9d9,2,1393807407,169,100.0,50.0,0,0,0,,,,
0,8f3687f2d09ba6454f44b064a8c8bcdd,0,1393090853,,100.0,,,,,,,,
0,def8b0f182bd06eeb5fbc947477a394a,0,1395235509,,100.0,,,,,,,,
0,d6c303645565ac1132485ba27e9f5653,0,1393422112,,66.66666666666666,,,,,,,,
0,d6c303645565ac1132485ba27e9f5653,1,1393422516,404,83.33333333333334,16.666666666666686,0,0,0,,,,
0,c4682b97d3736f14d1276eccf195511f,0,1396695459,,83.33333333333334,,,,,,,,
0,55edc98c6f16a760ee85cba12f5a248a,0,1394415851,,66.66666666666666,,,,,,,,
0,35932aa76e35526a93d62cb58a23ff06,0,1396721517,,100.0,,,,,,,,
0,fe77418bde8164f766b6caa90a5b1742,0,1393882369,,100.0,,,,,,,,
0,2fcd4cee67018c9e4771420f4c3f5040,0,1394444329,,100.0,,,,,,,,
0,226a95390ee8991ba660577e8de1174e,0,1393118403,,100.0,,,,,,,,
0,9e0eba5365562a42696b4d5291623048,0,1399621231,,72.22216924031576,,,,,,,,
0,cefbb7355ad099345d5713be9f2ffe9f,0,1393016486,,100.0,,,,,,,,
0,6497cbb64127c2230e5553e8dc25656f,0,1393786873,,100.0,,,,,,,,
0,1b3a127a9f288dbc430db38322d1de78,0,1396453937,,77.77783075968424,,,,,,,,
0,1b3a127a9f288dbc430db38322d1de78,1,1396454224,287,100.0,22.222169240315765,0,0,0,,,,
0,b09e718947ff4ff71ee191342517dbdf,0,1394732449,,100.0,,,,,,,,
0,39dd1aca27011219703ef468cf00579a,0,1393106649,,100.0,,,,,,,,
0,e31fd58076d1113836027ab92762cc27,0,1393437626,,83.33333333333334,,,,,,,,
0,e31fd58076d1113836027ab92762cc27,1,1393437758,132,83.33333333333334,0.0,0,0,0,,,,
0,e31fd58076d1113836027ab92762cc27,2,1393437860,102,100.0,16.666666666666657,0,0,0,,,,
0,28a0c125c4df8c5e00f197a89473f00c,0,1400434816,,83.33333333333334,,,,,,,,
0,733f26a38a0e913ae92fa5e4b7403846,0,1393263733,,100.0,,,,,,,,
0,14c19ba7d4c362a86d1c2a3ed3cd1f59,0,1395908114,,100.0,,,,,,,,
0,48e86575ff06b14b8d8f0c088f2fd20a,0,1393599691,,100.0,,,,,,,,
0,88f08d458e434977c0cb03f7802ddf03,0,1393365832,,100.0,,,,,,,,
0,a3bdc4193694be7227bfb9b9c828ab79,0,1392982833,,100.0,,,,,,,,
0,7ae113137a6735bd65cfdb4e9cf531c0,0,1398518558,,66.66666666666666,,,,,,,,
0,7ae113137a6735bd65cfdb4e9cf531c0,1,1398518764,206,83.33333333333334,16.666666666666686,0,0,0,,,,
0,1563cd46dd3b7399617bcc11d82225c2,0,1394132898,,77.77783075968424,,,,,,,,
0,1497b2ca24ce12b9755365d30da8c0f3,0,1393536413,,100.0,,,,,,,,
0,8b01bfe34f14a8213a91e034703dc417,0,1394687387,,72.22216924031576,,,,,,,,
0,8b01bfe34f14a8213a91e034703dc417,1,1394687571,184,83.33333333333334,11.111164093017578,0,0,0,,,,
0,8b01bfe34f14a8213a91e034703dc417,2,1394687694,123,72.22216924031576,-11.111164093017578,0,0,0,,,,
0,8b01bfe34f14a8213a91e034703dc417,3,1394687791,97,100.0,27.777830759684235,0,0,0,,,,
0,68c97167598ac906583729b0ba72e5e6,0,1393539754,,72.22216924031576,,,,,,,,
0,e57ceb960127622f42a978b737c75df6,0,1393448381,,100.0,,,,,,,,
